startcong,district,statename,pop_density
100,1,Washington,4037525.0545967333
100,2,Washington,141800.7444589055
100,3,Washington,265594.99934563244
100,4,Washington,68972.47108200626
100,5,Washington,100336.40858142152
100,6,Washington,1601062.7968440328
100,7,Washington,13586600.238235686
100,8,Washington,878457.6458506024
101,1,Washington,4113018.594937444
101,2,Washington,144452.13115679446
101,3,Washington,270561.08785932796
101,4,Washington,70262.11658454
101,5,Washington,102212.49618619308
101,6,Washington,1630999.4281236196
101,7,Washington,13840642.142448911
101,8,Washington,894883.0244743525
102,1,Washington,4215697.919881577
102,2,Washington,148058.30189771389
102,3,Washington,277315.50173232635
102,4,Washington,72016.1730113518
102,5,Washington,104764.17687204533
102,6,Washington,1671716.4626807042
102,7,Washington,14186166.423260381
102,8,Washington,917223.3039396798
98,20,Ohio,16529465.750184035
98,21,Ohio,24228329.49104601
98,2,Ohio,1863961.3427597312
98,10,Ohio,436683.86504677404
98,11,Ohio,902485.419134738
98,12,Ohio,1353827.1084195974
98,13,Ohio,1073840.4826675088
98,14,Ohio,4848641.751968218
98,15,Ohio,2967260.9662818103
98,16,Ohio,1213211.596195087
98,17,Ohio,2294893.842000066
98,18,Ohio,400606.7440435993
98,19,Ohio,6445570.786679926
98,1,Ohio,7544876.245302767
98,5,Ohio,427661.7446350212
98,6,Ohio,370628.26665643684
98,7,Ohio,581814.4195722544
98,8,Ohio,694716.5085810813
98,9,Ohio,3128741.486690615
98,3,Ohio,4864138.719604752
98,4,Ohio,487974.85238998174
99,20,Ohio,16821590.651244916
99,21,Ohio,24656516.249312133
99,2,Ohio,1896903.0924245035
99,10,Ohio,444401.36982276785
99,11,Ohio,918435.024993638
99,12,Ohio,1377753.2664744158
99,13,Ohio,1092818.442965525
99,14,Ohio,4934331.695822428
99,15,Ohio,3019701.307022238
99,16,Ohio,1234652.659255486
99,17,Ohio,2335451.4526737216
99,18,Ohio,407686.6586177745
99,19,Ohio,6559483.223826832
99,1,Ohio,7678216.684732947
99,5,Ohio,435219.8016664554
99,6,Ohio,377178.37222933903
99,7,Ohio,592096.8135904304
99,8,Ohio,706994.218847207
99,9,Ohio,3184035.6692769085
99,3,Ohio,4950102.541042545
99,4,Ohio,496598.8217081089
98,4,Oklahoma,254864.9288906435
98,1,Oklahoma,950173.3523319854
98,5,Oklahoma,485182.569800798
98,3,Oklahoma,118859.33073428487
98,6,Oklahoma,80593.22625010906
98,2,Oklahoma,177562.27707438814
99,4,Oklahoma,259369.15142640442
99,1,Oklahoma,966965.7460327663
99,5,Oklahoma,493757.19116736844
99,3,Oklahoma,120959.9291901381
99,6,Oklahoma,82017.54864505568
99,2,Oklahoma,180700.33146806524
100,4,Oklahoma,264127.72653395886
100,1,Oklahoma,984706.4029444461
100,5,Oklahoma,502816.01973716356
100,3,Oklahoma,123179.1480328194
100,6,Oklahoma,83522.30224901593
100,2,Oklahoma,184015.59118388678
101,4,Oklahoma,269066.3800181001
101,1,Oklahoma,1003118.4181144343
101,5,Oklahoma,512217.66083082475
101,3,Oklahoma,125482.34859638318
101,6,Oklahoma,85084.0001230654
101,2,Oklahoma,187456.31000754941
102,4,Oklahoma,275783.4793036286
102,1,Oklahoma,1028160.7367020026
102,5,Oklahoma,525004.9027128108
102,3,Oklahoma,128614.94878986148
102,6,Oklahoma,87208.07700103917
102,2,Oklahoma,192136.05723548186
70,10,Massachusetts,97493668.34482412
70,11,Massachusetts,61275121.4429015
70,12,Massachusetts,73554692.01568449
70,13,Massachusetts,2544893.254380366
70,14,Massachusetts,3161524.0704899416
70,15,Massachusetts,2086527.2474004305
70,16,Massachusetts,755516.0585784928
70,1,Massachusetts,477238.67057573603
70,2,Massachusetts,2715779.684134847
70,3,Massachusetts,597055.3069528603
70,4,Massachusetts,2684645.256350143
70,5,Massachusetts,1377307.212867517
70,6,Massachusetts,2857991.7387583884
70,7,Massachusetts,6905012.613859959
70,8,Massachusetts,14221706.494211713
70,9,Massachusetts,42403156.5476135
71,10,Massachusetts,99731268.2265233
71,11,Massachusetts,62681461.02186574
71,12,Massachusetts,75242862.87792543
71,13,Massachusetts,2603301.691990877
71,14,Massachusetts,3234084.945531556
71,15,Massachusetts,2134415.620063076
71,16,Massachusetts,772856.0835462456
71,1,Massachusetts,488191.88641992403
71,2,Massachusetts,2778110.175982257
71,3,Massachusetts,610758.4623155287
71,4,Massachusetts,2746261.174696416
71,5,Massachusetts,1408918.1113894146
71,6,Massachusetts,2923586.1725827926
71,7,Massachusetts,7063491.166059442
71,8,Massachusetts,14548112.191209963
71,9,Massachusetts,43376361.26629356
72,10,Massachusetts,101592643.37145148
72,11,Massachusetts,63851341.99970391
72,12,Massachusetts,76647188.6955426
72,13,Massachusetts,2651889.473439871
72,14,Massachusetts,3294445.607149994
72,15,Massachusetts,2174252.155332115
72,16,Massachusetts,787280.59784453
72,1,Massachusetts,497303.45453187934
72,2,Massachusetts,2829960.5667714337
72,3,Massachusetts,622157.6016378775
72,4,Massachusetts,2797517.1386780487
72,5,Massachusetts,1435214.0284113737
72,6,Massachusetts,2978151.7138866587
72,7,Massachusetts,7195323.510385594
72,8,Massachusetts,14819636.808512915
72,9,Massachusetts,44185933.65190805
92,1,Arizona,838004.1351443566
92,2,Arizona,59912.82167419269
92,3,Arizona,23419.609344505294
103,1,Utah,60470.94055613513
103,2,Utah,4720093.3388270335
103,3,Utah,46078.596494289595
104,1,Utah,61950.570747507256
104,2,Utah,4835586.707145651
104,3,Utah,47206.06833319234
105,1,Utah,63432.23130501168
105,2,Utah,4951238.55683678
105,3,Utah,48335.08730235114
106,1,Utah,64919.64096043012
106,2,Utah,5067339.155605048
106,3,Utah,49468.48705938176
107,1,Utah,66298.9933530608
107,2,Utah,5175005.283839109
107,3,Utah,50519.54764714391
57,1,North Carolina,107095.4543864757
57,2,North Carolina,143335.2938783158
57,3,North Carolina,98522.93342744434
57,4,North Carolina,165493.36636481906
57,5,North Carolina,160625.05825325046
57,6,North Carolina,107545.2496112884
57,7,North Carolina,160702.26834687096
57,8,North Carolina,132016.5428078458
57,9,North Carolina,106251.00712598796
58,10,New York,752318746.5700914
58,18,New York,15802298.231531199
58,19,New York,1478974.6502032771
58,1,New York,514575.3779628404
58,20,New York,329306.9090438084
58,21,New York,276929.96351437835
58,22,New York,428650.30556865653
58,23,New York,877474.1026845373
58,24,New York,153569.11371885196
58,25,New York,143050.0415419649
58,26,New York,84210.17119521703
58,27,New York,237449.0301482218
58,28,New York,178161.6796420622
58,29,New York,442115.3676433439
58,30,New York,209173.28560877292
58,31,New York,272816.6116417597
58,12,New York,385165787.19994557
58,13,New York,206982855.76103258
58,14,New York,22009202.812335137
58,15,New York,304116519.7899601
58,16,New York,326208589.3312437
58,17,New York,102070853.23053198
58,2,New York,163984121.62811905
58,32,New York,970640.1947013362
58,33,New York,257152.38432301083
58,34,New York,244909.98979283503
58,5,New York,31952525.350595806
58,3,New York,222655251.04533195
58,4,New York,18567532.263567686
58,7,New York,207664886.3063422
58,8,New York,10959493.357730875
58,9,New York,1420737479.4315922
58,11,New York,310173725.608261
58,35,New York,32547716.12517161
58,36,New York,633965.6705897191
58,37,New York,190642.53921212585
58,6,New York,163762829.5032415
59,10,New York,782082324.3253075
59,18,New York,16427475.969384462
59,19,New York,1537486.5206039674
59,1,New York,534933.2440172785
59,20,New York,342335.09933860134
59,21,New York,287885.9931751937
59,22,New York,445608.76467625663
59,23,New York,912189.1337834022
59,24,New York,159644.68511436658
59,25,New York,148709.45260108367
59,26,New York,87541.73243780981
59,27,New York,246843.09709649076
59,28,New York,185210.19335942226
59,29,New York,459606.5376847948
59,30,New York,217448.6946410676
59,31,New York,283609.9069976632
59,12,New York,400403891.93711966
59,13,New York,215171606.0075562
59,14,New York,22879940.943242826
59,15,New York,316148116.403339
59,16,New York,339114202.48689735
59,17,New York,106109026.93086678
59,2,New York,170471736.32195896
59,32,New York,1009041.1052715472
59,33,New York,267325.96436555474
59,34,New York,254599.23063318554
59,5,New York,33216645.747812796
59,3,New York,231464039.74999768
59,4,New York,19302109.45278265
59,7,New York,215880619.3567097
59,8,New York,11393077.837976454
59,9,New York,1476945344.2915332
59,11,New York,322444960.1639008
59,35,New York,33835383.73157226
59,36,New York,659046.9099138236
59,37,New York,198184.82639446884
59,6,New York,170241689.33699656
60,10,New York,811808580.9798902
60,18,New York,17051869.785309386
60,19,New York,1595925.0218881676
60,1,New York,555265.5829669463
60,20,New York,355346.95334462344
60,21,New York,298828.2848677824
60,22,New York,462545.95925833
60,23,New York,946860.6350627074
60,24,New York,165712.63823853893
60,25,New York,154361.76722000298
60,26,New York,90869.11617414231
60,27,New York,256225.3846504673
60,28,New York,192249.8688150678
60,29,New York,477075.7752246263
60,30,New York,225713.72698492053
60,31,New York,294389.66844089475
60,12,New York,415622889.3329306
60,13,New York,223350088.22869235
60,14,New York,23749587.239503615
60,15,New York,328164626.3751965
60,16,New York,352003633.05552197
60,17,New York,110142137.09051153
60,2,New York,176951216.0757439
60,32,New York,1047393.864229758
60,33,New York,277486.78756792
60,34,New York,264276.321955241
60,5,New York,34479181.04108344
60,3,New York,240261782.9515855
60,4,New York,20035765.54207383
60,7,New York,224086050.5474529
60,8,New York,11826118.638622979
60,9,New York,1533082729.0701454
60,11,New York,334700807.5915712
60,35,New York,35121436.707745455
60,36,New York,684096.6994080547
60,37,New York,205717.65616341706
60,6,New York,176712425.20857766
61,10,New York,844296599.081352
61,18,New York,17734273.823931668
61,19,New York,1659792.8377926203
61,1,New York,577486.9276696277
61,20,New York,369567.6927196922
61,21,New York,310787.18620914896
61,22,New York,481056.7287293845
61,23,New York,984753.3429894308
61,24,New York,172344.34344204428
61,25,New York,160539.2184136869
61,26,New York,94505.63537373734
61,27,New York,266479.3473820889
61,28,New York,199943.57563759063
61,29,New York,496168.01788429153
61,30,New York,234746.6342734629
61,31,New York,306170.9394218528
61,12,New York,432255829.9896204
61,13,New York,232288404.3285028
61,14,New York,24700029.29963546
61,15,New York,341297547.81964344
61,16,New York,366090575.0642951
61,17,New York,114549949.26122183
61,2,New York,184032681.39359677
61,32,New York,1089309.8424759887
61,33,New York,288591.6169435119
61,34,New York,274852.47763113456
61,5,New York,35859014.02638424
61,3,New York,249876893.3809417
61,4,New York,20837583.025724772
61,7,New York,233053819.35039324
61,8,New York,12299391.7295995
61,9,New York,1594435639.8671095
61,11,New York,348095302.48898125
61,35,New York,36526972.32075081
61,36,New York,711473.7763129239
61,37,New York,213950.33452357957
61,6,New York,183784334.28103387
62,10,New York,875767617.1905507
62,18,New York,18395315.990006607
62,19,New York,1721661.345272723
62,1,New York,599012.6587673142
62,20,New York,383343.26822575385
62,21,New York,322371.7279163371
62,22,New York,498988.03987983434
62,23,New York,1021459.863333152
62,24,New York,178768.45075147087
62,25,New York,166523.29161193382
62,26,New York,98028.31752773905
62,27,New York,276412.32161923975
62,28,New York,207396.43982839174
62,29,New York,514662.5998748287
62,30,New York,243496.77680196756
62,31,New York,317583.4112824993
62,12,New York,448368095.59416217
62,13,New York,240946916.7365041
62,14,New York,25620718.86563911
62,15,New York,354019358.28263
62,16,New York,379736541.57652694
62,17,New York,118819779.94812757
62,2,New York,190892469.5949516
62,32,New York,1129913.6892952116
62,33,New York,299348.8224242331
62,34,New York,285097.55893348635
62,5,New York,37195652.92914691
62,3,New York,259191013.85142365
62,4,New York,21614300.536452692
62,7,New York,241740862.47857174
62,8,New York,12757849.5515018
62,9,New York,1653867968.447856
62,11,New York,361070498.14922357
62,35,New York,37888509.26005782
62,36,New York,737993.8453537404
62,37,New York,221925.2983687341
62,6,New York,190634865.38424888
103,2,Missouri,3908942.023296299
103,1,Missouri,14591063.067751769
103,3,Missouri,1755360.2110992472
103,4,Missouri,156072.704704206
103,5,Missouri,5809928.357733314
103,6,Missouri,160365.69931034144
103,7,Missouri,241510.41940878236
103,8,Missouri,129285.61044686669
103,9,Missouri,179584.1584946686
104,2,Missouri,4004587.7761289896
104,1,Missouri,14948083.766300667
104,3,Missouri,1798311.1548284048
104,4,Missouri,159891.56189090837
104,5,Missouri,5952088.299827006
104,6,Missouri,164289.5994213347
104,7,Missouri,247419.80505421403
104,8,Missouri,132449.02895446506
104,9,Missouri,183978.3045151725
105,2,Missouri,4100364.7752003567
105,1,Missouri,15305594.372894892
105,3,Missouri,1841321.0363529697
105,4,Missouri,163715.65935882507
105,5,Missouri,6094443.315482646
105,6,Missouri,168218.8839546913
105,7,Missouri,253337.29962885464
105,8,Missouri,135616.78834253314
105,9,Missouri,188378.48023506507
106,2,Missouri,4196513.405508571
106,1,Missouri,15664492.182159934
106,3,Missouri,1884497.8036186062
106,4,Missouri,167554.59498293378
106,5,Missouri,6237350.693094209
106,6,Missouri,172163.41478815346
106,7,Missouri,259277.7551006744
106,8,Missouri,138796.83918210666
106,9,Missouri,192795.72939389374
107,2,Missouri,4285677.0348965265
107,1,Missouri,15997316.801198978
107,3,Missouri,1924537.8672399214
107,4,Missouri,171114.6398024491
107,5,Missouri,6369876.142633279
107,6,Missouri,175821.38354149653
107,7,Missouri,264786.6486583577
107,8,Missouri,141745.86584619596
107,9,Missouri,196892.0744551755
93,1,Colorado,19885179.53530434
93,2,Colorado,1158337.1689939564
93,3,Colorado,36434.3075455251
93,4,Colorado,44460.94039091893
93,5,Colorado,149106.77970790336
94,1,Colorado,20266577.32065841
94,2,Colorado,1180554.078334063
94,3,Colorado,37133.117640958306
94,4,Colorado,45313.701321226334
94,5,Colorado,151966.64805663546
95,1,Colorado,20666913.100730844
95,2,Colorado,1203874.1501147973
95,3,Colorado,37866.62657944894
95,4,Colorado,46208.80539723185
95,5,Colorado,154968.52082637697
96,1,Colorado,21118844.605917674
96,2,Colorado,1230199.7389468157
96,3,Colorado,38694.67097403212
96,4,Colorado,47219.27149220555
96,5,Colorado,158357.27833129748
97,1,Colorado,21532693.208017394
97,2,Colorado,1254306.9499125106
97,3,Colorado,39452.93856821787
97,4,Colorado,48144.588661012254
97,5,Colorado,161460.47547548974
91,2,Nebraska,818038.6382844433
91,1,Nebraska,108005.63168189212
91,3,Nebraska,27846.32558671703
92,2,Nebraska,838153.8245514397
92,1,Nebraska,110661.43948544777
92,3,Nebraska,28531.05366655801
93,2,Nebraska,855299.9233372442
93,1,Nebraska,112925.2387041798
93,3,Nebraska,29114.712954746192
94,2,Nebraska,871704.5776676302
94,1,Nebraska,115091.14502028262
94,3,Nebraska,29673.133210517335
95,2,Nebraska,888923.79167559
95,1,Nebraska,117364.59764092609
95,3,Nebraska,30259.281366817842
96,2,Nebraska,908362.2373307433
96,1,Nebraska,119931.05538955012
96,3,Nebraska,30920.972956041885
97,2,Nebraska,926162.6638755822
97,1,Nebraska,122281.24549452405
97,3,Nebraska,31526.905793382593
89,10,Georgia,251389.45096482203
89,1,Georgia,196473.88294284162
89,2,Georgia,233719.68583295515
89,3,Georgia,276461.8280812112
89,4,Georgia,4110007.653707505
89,5,Georgia,3498636.8734885384
89,6,Georgia,353834.0115797372
89,7,Georgia,388000.2032443662
89,8,Georgia,163782.74339785686
89,9,Georgia,241377.6230825847
90,10,Georgia,257093.94178374403
90,1,Georgia,200932.2381248267
90,2,Georgia,239023.2170548042
90,3,Georgia,282735.257431643
90,4,Georgia,4203271.316268885
90,5,Georgia,3578027.4041848728
90,6,Georgia,361863.1586371505
90,7,Georgia,396804.6442766077
90,8,Georgia,167499.27626120948
90,9,Georgia,246854.92704057973
91,10,Georgia,262223.72212701093
91,1,Georgia,204941.42728856188
91,2,Georgia,243792.43328730305
91,3,Georgia,288376.6574423105
91,4,Georgia,4287138.942343677
91,5,Georgia,3649419.575148966
91,6,Georgia,369083.39302015566
91,7,Georgia,404722.06407345127
91,8,Georgia,170841.37949753908
91,9,Georgia,251780.40892313808
92,10,Georgia,268671.68041082955
92,1,Georgia,209980.84082088465
92,2,Georgia,249787.1748270703
92,3,Georgia,295467.70413378574
92,4,Georgia,4392557.677280927
92,5,Georgia,3739157.090084072
92,6,Georgia,378158.980469454
92,7,Georgia,414673.98972121015
92,8,Georgia,175042.28885545215
92,9,Georgia,257971.57103559125
98,1,Utah,40274.98043569021
98,3,Utah,56802.33486046007
98,2,Utah,3200165.8068868606
99,1,Utah,40986.7593190987
99,3,Utah,57806.20133151973
99,2,Utah,3256722.269983971
100,1,Utah,41738.73221781303
100,3,Utah,58866.75594723124
100,2,Utah,3316472.4655678947
101,1,Utah,42519.16196669301
101,3,Utah,59967.445046304325
101,2,Utah,3378483.7830167254
102,1,Utah,43580.630264770734
102,3,Utah,61464.50046529946
102,2,Utah,3462825.8364666766
64,4,Ohio,311378.1362231436
64,5,Ohio,278918.7273255162
64,6,Ohio,271994.4104075249
64,7,Ohio,220417.41087230903
64,8,Ohio,318683.52277761657
64,9,Ohio,1345879.5443941064
64,10,Ohio,317097.72710800543
64,11,Ohio,334585.11284225184
64,12,Ohio,1558096.675989641
64,13,Ohio,355517.9137415512
64,14,Ohio,450741.10546706925
64,15,Ohio,271680.76253386075
64,16,Ohio,392910.36824264494
64,17,Ohio,265429.3708240103
64,18,Ohio,366177.83326161467
64,19,Ohio,468817.7685639252
64,1,Ohio,7180033.561266754
64,20,Ohio,40845650.78236125
64,21,Ohio,38108191.78986888
64,22,Ohio,782517.7363180075
64,2,Ohio,2915412.102888899
64,3,Ohio,624994.4031638065
65,4,Ohio,319807.8230013287
65,5,Ohio,286469.666952951
65,6,Ohio,279357.89364036644
65,7,Ohio,226384.5919873651
65,8,Ohio,327310.98233842134
65,9,Ohio,1382315.4455720822
65,10,Ohio,325682.2557136983
65,11,Ohio,343643.0632048382
65,12,Ohio,1600277.7587979462
65,13,Ohio,365142.5607807622
65,14,Ohio,462943.6524513487
65,15,Ohio,279035.7546331702
65,16,Ohio,403547.3107600647
65,17,Ohio,272615.12408503465
65,18,Ohio,376091.06762338063
65,19,Ohio,481509.6903313849
65,1,Ohio,7374412.764355571
65,20,Ohio,41951431.83212541
65,21,Ohio,39139863.84098999
65,22,Ohio,803702.2019184056
65,2,Ohio,2994338.681211891
65,3,Ohio,641914.367810952
66,4,Ohio,323666.5260599689
66,5,Ohio,289926.1220505938
66,6,Ohio,282728.540263482
66,7,Ohio,229116.079007703
66,8,Ohio,331260.2162152629
66,9,Ohio,1398994.0395719933
66,10,Ohio,329611.83787486405
66,11,Ohio,347789.35495788103
66,12,Ohio,1619586.2191870525
66,13,Ohio,369548.2588743907
66,14,Ohio,468529.38850660675
66,15,Ohio,282402.514425874
66,16,Ohio,408416.3887823663
66,17,Ohio,275904.4145197284
66,18,Ohio,380628.8670410001
66,19,Ohio,487319.43850267614
66,1,Ohio,7463390.165916433
66,20,Ohio,42457604.93572796
66,21,Ohio,39612113.42794697
66,22,Ohio,813399.4260690653
66,2,Ohio,3030467.4529203586
66,3,Ohio,649659.5096002037
67,4,Ohio,336128.3407533622
67,5,Ohio,301088.8630721946
67,6,Ohio,293614.1598553094
67,7,Ohio,237937.51060468517
67,8,Ohio,344014.40331029525
67,9,Ohio,1452858.134480213
67,10,Ohio,342302.55907593237
67,11,Ohio,361179.9472646582
67,12,Ohio,1681943.5583570076
67,13,Ohio,383776.6129103145
67,14,Ohio,486568.71586323436
67,15,Ohio,293275.5813647502
67,16,Ohio,424141.24428938195
67,17,Ohio,286527.29149341024
67,18,Ohio,395283.84686162684
67,19,Ohio,506082.2207187885
67,1,Ohio,7750745.754905923
67,20,Ohio,44092308.442065574
67,21,Ohio,41137259.766562454
67,22,Ohio,844716.9461190291
67,2,Ohio,3147146.5679724235
67,3,Ohio,674672.712296792
68,4,Ohio,346685.5788969452
68,5,Ohio,310545.56887304876
68,6,Ohio,302836.0975264177
68,7,Ohio,245410.73632886817
68,8,Ohio,354819.32970367634
68,9,Ohio,1498490.0180642395
68,10,Ohio,353053.71925844776
68,11,Ohio,372524.0151507923
68,12,Ohio,1734770.63818563
68,13,Ohio,395830.4048855791
68,14,Ohio,501851.0386661031
68,15,Ohio,302486.88484254084
68,16,Ohio,437462.8229234318
68,17,Ohio,295526.64228945435
68,18,Ohio,407699.0621221926
68,19,Ohio,521977.430603164
68,1,Ohio,7994183.9265921
68,20,Ohio,45477175.304169185
68,21,Ohio,42429313.411776215
68,22,Ohio,871248.1155649354
68,2,Ohio,3245993.2636017697
68,3,Ohio,695863.0721359244
69,4,Ohio,358707.637704041
69,5,Ohio,321314.3960713228
69,6,Ohio,313337.58243085956
69,7,Ohio,253920.87486253737
69,8,Ohio,367123.4435960511
69,9,Ohio,1550453.3422276862
69,10,Ohio,365296.60685848433
69,11,Ohio,385442.07661573
69,12,Ohio,1794927.49471092
69,13,Ohio,409556.6649172532
69,14,Ohio,519253.78936153767
69,15,Ohio,312976.26005544286
69,16,Ohio,452632.7754776652
69,17,Ohio,305774.65630829957
69,18,Ohio,421836.89305252885
69,19,Ohio,540078.1066873957
69,1,Ohio,8271399.233862778
69,20,Ohio,47054192.95118773
69,21,Ohio,43900639.97402903
69,22,Ohio,901460.494499816
69,2,Ohio,3358554.9744944433
69,3,Ohio,719993.6021727424
70,4,Ohio,368636.2107425646
70,5,Ohio,330207.9715472801
70,6,Ohio,322010.3698094378
70,7,Ohio,260949.08303846302
70,8,Ohio,377284.9554814074
70,9,Ohio,1593367.926789255
70,10,Ohio,375407.5542169895
70,11,Ohio,396110.62505895254
70,12,Ohio,1844608.81413907
70,13,Ohio,420892.6746188366
70,14,Ohio,533626.0765149542
70,15,Ohio,321639.04648835474
70,16,Ohio,465161.0773552726
70,17,Ohio,314238.111471725
70,18,Ohio,433512.80391359475
70,19,Ohio,555026.7845663361
70,1,Ohio,8500341.08731713
70,20,Ohio,48356593.40877182
70,21,Ohio,45115754.07979474
70,22,Ohio,926411.7791121877
70,2,Ohio,3451515.521924095
70,3,Ohio,739922.1130686821
71,4,Ohio,377096.8662451368
71,5,Ohio,337786.6515848083
71,6,Ohio,329400.9047808276
71,7,Ohio,266938.1862002313
71,8,Ohio,385944.110338174
71,9,Ohio,1629937.6850619335
71,10,Ohio,384023.6204002198
71,11,Ohio,405201.85224138683
71,12,Ohio,1886944.8605139006
71,13,Ohio,430552.68039074127
71,14,Ohio,545873.4528415713
71,15,Ohio,329021.0591317469
71,16,Ohio,475837.09754542354
71,17,Ohio,321450.2635323858
71,18,Ohio,443462.4572112967
71,19,Ohio,567765.3335261819
71,1,Ohio,8695434.394752342
71,20,Ohio,49466436.84299507
71,21,Ohio,46151216.25601182
71,22,Ohio,947674.0715516761
71,2,Ohio,3530732.0582864815
71,3,Ohio,756904.2377622903
72,4,Ohio,384134.96719923994
72,5,Ohio,344091.07033661223
72,6,Ohio,335548.81273165444
72,7,Ohio,271920.29576186603
72,8,Ohio,393147.3354358755
72,9,Ohio,1660358.6909180407
72,10,Ohio,391191.001651752
72,11,Ohio,412764.5020487458
72,12,Ohio,1922162.624467658
72,13,Ohio,438588.4757046165
72,14,Ohio,556061.5843620447
72,15,Ohio,335161.87767859164
72,16,Ohio,484718.0770231343
72,17,Ohio,327449.78145198914
72,18,Ohio,451739.19940299337
72,19,Ohio,578362.0530783397
72,1,Ohio,8857725.176215012
72,20,Ohio,50389673.83461315
72,21,Ohio,47012578.27792081
72,22,Ohio,965361.3725721806
72,2,Ohio,3596629.314117705
72,3,Ohio,771031.0282896252
90,2,Montana,16899.907201540165
90,1,Montana,25310.06439106183
91,2,Montana,17237.11005884599
91,1,Montana,25815.074621560765
92,2,Montana,17660.96250702074
92,1,Montana,26449.855193292813
92,10,Missouri,127895.89969502826
92,1,Missouri,43392256.49842368
92,2,Missouri,10898020.798477437
92,3,Missouri,37327695.786092535
92,4,Missouri,194915.38283332615
92,5,Missouri,15967623.915698623
92,6,Missouri,136533.311728623
92,7,Missouri,151871.02892528012
92,8,Missouri,217208.7638896457
92,9,Missouri,136493.3299451637
73,0,Virginia,27323.45441728914
98,10,New Jersey,49569307.977647446
98,6,New Jersey,11877784.241187729
98,7,New Jersey,5651335.842189712
98,8,New Jersey,10175208.928947909
98,9,New Jersey,17922915.81075541
98,11,New Jersey,12702828.874332758
98,12,New Jersey,2147669.7651797305
98,13,New Jersey,1999788.8680327826
98,14,New Jersey,53610868.51859056
98,1,New Jersey,3873275.97585966
98,2,New Jersey,945565.723538728
98,3,New Jersey,7817801.337703596
98,4,New Jersey,4524397.242416515
98,5,New Jersey,1442836.919775207
81,13,Illinois,1499603.8962316948
81,20,Illinois,200022.17162357064
81,21,Illinois,285147.26467904146
81,22,Illinois,281697.2466671297
81,3,Illinois,36438658.67122087
81,4,Illinois,3307021.227775442
81,9,Illinois,119841654.9854287
81,10,Illinois,23006567.49375876
81,11,Illinois,45747755.91097749
81,12,Illinois,72305459.45723994
81,14,Illinois,826940.624345549
81,15,Illinois,334551.2556120875
81,16,Illinois,279303.07084727724
81,17,Illinois,218849.81849860618
81,18,Illinois,409588.1184514435
81,19,Illinois,282113.12498843804
81,1,Illinois,121106634.56406857
81,23,Illinois,231040.55634759885
81,24,Illinois,200164.96498277303
81,25,Illinois,904651.9413559564
81,26,Illinois,340672.81682722986
81,2,Illinois,80812029.44869123
81,5,Illinois,30557167.9998513
81,6,Illinois,73968940.16302633
81,7,Illinois,80886199.40865467
81,8,Illinois,119800678.16976635
82,13,Illinois,1556796.0117506664
82,20,Illinois,207650.64683265568
82,21,Illinois,296022.2532959841
82,22,Illinois,292440.6579861101
82,3,Illinois,37828361.632994756
82,4,Illinois,3433144.8932032906
82,9,Illinois,124412193.77446131
82,10,Illinois,23883995.37261696
82,11,Illinois,47492490.6021643
82,12,Illinois,75063055.78005709
82,14,Illinois,858478.6083650264
82,15,Illinois,347310.4209530578
82,16,Illinois,289955.17273420974
82,17,Illinois,227196.34529300203
82,18,Illinois,425209.0507819993
82,19,Illinois,292872.3971364373
82,1,Illinois,125725417.33164278
82,23,Illinois,239852.01530779735
82,24,Illinois,207798.88606614218
82,25,Illinois,939153.6910943405
82,26,Illinois,353665.44717656187
82,2,Illinois,83894050.5978534
82,5,Illinois,31722561.799221706
82,6,Illinois,76789978.55939902
82,7,Illinois,83971049.26273616
82,8,Illinois,124369654.17893365
65,1,West Virginia,601485.1624237553
65,6,West Virginia,191580.0702643404
65,2,West Virginia,139179.74905496073
65,3,West Virginia,191038.1395730129
65,4,West Virginia,289945.7110566413
65,5,West Virginia,217232.00206641157
66,1,West Virginia,608742.4978265906
66,6,West Virginia,193891.616605408
66,2,West Virginia,140859.04919946322
66,3,West Virginia,193343.14714465148
66,4,West Virginia,293444.10703580786
66,5,West Virginia,219853.05674525446
67,1,West Virginia,632180.3129638372
67,6,West Virginia,201356.8352863518
67,2,West Virginia,146282.4069695097
67,3,West Virginia,200787.24864406855
67,4,West Virginia,304742.29758168774
67,5,West Virginia,228317.84328431048
68,1,West Virginia,652036.056453617
68,6,West Virginia,207681.12218578954
68,2,West Virginia,150876.89669070466
68,3,West Virginia,207093.64576422583
68,4,West Virginia,314313.75174940756
68,5,West Virginia,235488.9310854144
69,1,West Virginia,674646.7916332373
69,6,West Virginia,214882.9062114913
69,2,West Virginia,156108.8735454066
69,3,West Virginia,214275.0577972122
69,4,West Virginia,325213.2486925253
69,5,West Virginia,243655.00994839045
70,1,West Virginia,693320.1602540157
70,6,West Virginia,220830.5928643506
70,2,West Virginia,160429.76942283427
70,3,West Virginia,220205.9199759227
70,4,West Virginia,334214.7394703809
70,5,West Virginia,250399.07198721092
71,1,West Virginia,709232.7126782101
71,6,West Virginia,225898.92721731745
71,2,West Virginia,164111.8304138301
71,3,West Virginia,225259.91731598426
71,4,West Virginia,341885.3797714107
71,5,West Virginia,256146.03938897565
93,2,Arkansas,275760.3640784473
93,3,Arkansas,122490.88166904935
93,4,Arkansas,114255.81014576738
93,1,Arkansas,136138.59865980642
94,2,Arkansas,281049.4484420672
94,3,Arkansas,124840.25703735821
